Time (UTC),Altitude,Wind Speed Avg (km/h),Wind Speed Min (km/h),Wind Speed Max (km/h),Wind Heading (degrees),Wind Ts,Score
2024-02-11 14:36:03,470,14.5,8.25,22.0,225.0,2024-02-11 14:38:20,6
2024-02-11 14:38:03,459,14.5,8.25,22.0,225.0,2024-02-11 14:38:20,3
2024-02-11 14:40:03,470,14.5,8.25,22.0,225.0,2024-02-11 14:38:20,19
2024-02-11 14:42:03,491,18.0,13.0,22.5,225.0,2024-02-11 14:43:23,22
2024-02-11 14:44:03,517,18.0,13.0,22.5,225.0,2024-02-11 14:43:23,27
2024-02-11 14:46:03,505,18.0,11.0,25.5,225.0,2024-02-11 14:48:23,1
2024-02-11 14:48:03,451,18.0,11.0,25.5,225.0,2024-02-11 14:48:23,4
2024-02-11 14:50:03,475,18.0,11.0,25.5,225.0,2024-02-11 14:48:23,28
2024-02-11 14:52:03,496,19.5,13.0,28.0,225.0,2024-02-11 14:53:26,28
2024-02-11 14:54:03,505,19.5,13.0,28.0,225.0,2024-02-11 14:53:26,30
2024-02-11 14:56:03,521,15.0,11.0,19.0,225.0,2024-02-11 14:58:26,24
2024-02-11 14:58:03,494,15.0,11.0,19.0,225.0,2024-02-11 14:58:26,6
2024-02-11 15:00:03,478,15.0,11.0,19.0,225.0,2024-02-11 14:58:26,2
2024-02-11 15:02:03,463,15.5,12.0,19.5,225.0,2024-02-11 15:03:29,0
2024-02-11 15:04:03,477,15.5,12.0,19.5,225.0,2024-02-11 15:03:29,20
2024-02-11 15:06:03,472,16.0,11.0,21.0,225.0,2024-02-11 15:08:29,14
2024-02-11 15:08:03,448,16.0,11.0,21.0,225.0,2024-02-11 15:08:29,2
2024-02-11 15:10:03,464,16.0,11.0,21.0,225.0,2024-02-11 15:08:29,17
2024-02-11 15:12:33,453,15.5,11.0,22.5,225.0,2024-02-11 15:13:32,1
2024-02-11 15:14:33,464,15.5,11.0,22.5,225.0,2024-02-11 15:13:32,17
2024-02-11 15:16:33,467,16.0,11.5,21.0,225.0,2024-02-11 15:18:32,17
2024-02-11 15:18:33,462,16.0,11.5,21.0,225.0,2024-02-11 15:18:32,15
2024-02-11 15:20:33,466,16.0,11.5,21.0,225.0,2024-02-11 15:18:32,22
2024-02-11 15:22:33,478,19.5,14.0,23.5,225.0,2024-02-11 15:23:34,19
2024-02-11 15:24:33,487,19.5,14.0,23.5,225.0,2024-02-11 15:23:34,17
2024-02-11 15:26:33,478,15.5,10.5,21.5,225.0,2024-02-11 15:28:34,6
2024-02-11 15:28:33,471,15.5,10.5,21.5,225.0,2024-02-11 15:28:34,0
2024-02-11 15:30:33,488,15.5,10.5,21.5,225.0,2024-02-11 15:28:34,26
2024-02-11 15:32:33,504,16.0,11.0,25.5,225.0,2024-02-11 15:33:38,20
2024-02-11 15:34:33,524,16.0,11.0,25.5,225.0,2024-02-11 15:33:38,37
2024-02-11 15:36:33,458,16.5,11.0,23.0,225.0,2024-02-11 15:38:38,0
2024-02-11 15:38:33,453,16.5,11.0,23.0,225.0,2024-02-11 15:38:38,18
2024-02-11 15:40:33,464,16.5,11.0,23.0,225.0,2024-02-11 15:38:38,15
2024-02-11 15:42:33,489,17.0,10.5,22.5,225.0,2024-02-11 15:43:41,31
2024-02-11 15:44:33,487,17.0,10.5,22.5,225.0,2024-02-11 15:43:41,13
2024-02-11 15:46:33,496,15.0,10.0,19.5,225.0,2024-02-11 15:48:41,21
2024-02-11 15:48:33,510,15.0,10.0,19.5,225.0,2024-02-11 15:48:41,19
2024-02-11 15:50:33,474,15.0,10.0,19.5,225.0,2024-02-11 15:48:41,3
2024-02-11 15:52:33,469,15.5,10.5,22.5,225.0,2024-02-11 15:53:44,10
2024-05-03 08:38:55,418,18.5,11.5,27.5,225.0,2024-05-03 08:36:47,0
2024-05-03 08:40:55,442,20.0,14.0,29.5,225.0,2024-05-03 08:41:50,36
2024-05-03 08:42:55,384,20.0,14.0,29.5,225.0,2024-05-03 08:41:50,2
2024-05-03 08:44:55,423,20.5,10.0,30.0,225.0,2024-05-03 08:46:50,40
2024-05-03 08:59:32,419,19.5,11.0,28.0,225.0,2024-05-03 09:01:56,0
2024-05-03 09:01:32,446,19.5,11.0,28.0,225.0,2024-05-03 09:01:56,32
2024-05-03 09:03:32,439,19.5,11.0,28.0,225.0,2024-05-03 09:01:56,4
2024-05-03 09:05:32,395,18.5,12.0,26.0,225.0,2024-05-03 09:06:56,0
2024-05-03 09:07:32,391,18.5,12.0,26.0,225.0,2024-05-03 09:06:56,6
2024-05-03 09:09:32,421,16.0,10.0,25.0,225.0,2024-05-03 09:11:59,32
2024-05-03 09:13:39,423,16.0,10.0,25.0,225.0,2024-05-03 09:11:59,3
2024-05-03 09:15:39,459,19.0,11.0,26.5,225.0,2024-05-03 09:16:59,41
2024-05-03 09:17:39,467,19.0,11.0,26.5,225.0,2024-05-03 09:16:59,25
2024-05-03 09:19:39,559,16.5,12.5,24.0,225.0,2024-05-03 09:22:03,94
2024-05-03 09:21:39,476,16.5,12.5,24.0,225.0,2024-05-03 09:22:03,0
2024-05-03 09:23:39,427,16.5,12.5,24.0,225.0,2024-05-03 09:22:03,0
2024-05-03 09:25:39,428,21.5,14.0,28.5,225.0,2024-05-03 09:27:03,15
2024-05-03 09:27:39,527,21.5,14.0,28.5,225.0,2024-05-03 09:27:03,99
2024-05-03 09:29:39,550,20.0,9.0,29.0,225.0,2024-05-03 09:32:05,104
2024-05-03 09:31:39,455,20.0,9.0,29.0,225.0,2024-05-03 09:32:05,2
2024-05-03 09:33:39,609,20.0,9.0,29.0,225.0,2024-05-03 09:32:05,160
2024-05-03 09:35:39,683,20.0,12.5,25.5,225.0,2024-05-03 09:37:05,75
2024-05-03 09:37:39,605,20.0,12.5,25.5,225.0,2024-05-03 09:37:05,1
2024-05-03 09:39:39,502,18.5,11.0,26.0,225.0,2024-05-03 09:42:08,0
2024-05-03 09:41:39,367,18.5,11.0,26.0,225.0,2024-05-03 09:42:08,0
2024-05-03 10:01:19,415,19.0,13.0,27.0,225.0,2024-05-03 10:02:14,52
2024-05-03 10:03:19,420,19.0,13.0,27.0,225.0,2024-05-03 10:02:14,15
2024-05-03 10:05:19,448,20.5,13.5,27.5,225.0,2024-05-03 10:07:14,37
2024-05-03 10:07:19,507,20.5,13.5,27.5,225.0,2024-05-03 10:07:14,81
2024-05-03 10:09:19,460,20.5,13.5,27.5,225.0,2024-05-03 10:07:14,2
2024-05-03 10:11:19,486,18.5,11.5,27.5,225.0,2024-05-03 10:12:18,46
2024-05-03 10:13:19,471,18.5,11.5,27.5,225.0,2024-05-03 10:12:18,6
2024-05-03 10:15:19,432,16.5,10.5,22.5,225.0,2024-05-03 10:17:18,11
2024-05-03 10:17:19,436,16.5,10.5,22.5,225.0,2024-05-03 10:17:18,7
2024-05-03 10:19:19,467,16.5,10.5,22.5,225.0,2024-05-03 10:17:18,33
2024-05-03 10:21:19,455,15.5,10.0,22.5,225.0,2024-05-03 10:22:21,5
2024-05-03 10:23:19,469,15.5,10.0,22.5,225.0,2024-05-03 10:22:21,24
2024-05-03 10:25:19,460,15.0,9.75,20.5,225.0,2024-05-03 10:27:21,7
2024-05-03 10:27:19,468,15.0,9.75,20.5,225.0,2024-05-03 10:27:21,12
2024-05-03 10:29:19,467,15.0,9.75,20.5,225.0,2024-05-03 10:27:21,9
2024-05-03 10:31:19,483,15.0,9.5,25.0,225.0,2024-05-03 10:32:24,26
2024-05-03 10:33:19,623,15.0,9.5,25.0,225.0,2024-05-03 10:32:24,140
2024-05-03 10:35:19,758,15.0,8.5,19.5,225.0,2024-05-03 10:37:24,136
2024-05-03 10:37:19,650,15.0,8.5,19.5,225.0,2024-05-03 10:37:24,0
2024-05-03 10:39:19,677,15.0,8.5,19.5,225.0,2024-05-03 10:37:24,31
2024-05-03 10:41:19,634,17.5,11.5,24.5,225.0,2024-05-03 10:42:27,0
2024-05-03 10:43:19,592,17.5,11.5,24.5,225.0,2024-05-03 10:42:27,1
2024-05-03 10:45:19,548,15.0,11.0,20.5,225.0,2024-05-03 10:47:27,0
2024-05-03 10:47:19,508,15.0,11.0,20.5,225.0,2024-05-03 10:47:27,33
2024-05-03 10:49:19,568,15.0,11.0,20.5,225.0,2024-05-03 10:47:27,71
2024-05-03 10:51:19,545,15.5,7.25,22.0,225.0,2024-05-03 10:52:30,18
2024-05-03 10:53:19,659,15.5,7.25,22.0,225.0,2024-05-03 10:52:30,116
2024-05-03 10:55:19,793,16.0,11.0,24.0,225.0,2024-05-03 10:57:30,136
2024-05-03 10:57:19,872,16.0,11.0,24.0,225.0,2024-05-03 10:57:30,80
2024-05-03 10:59:19,926,16.0,11.0,24.0,225.0,2024-05-03 10:57:30,76
2024-05-03 11:01:19,953,13.5,8.75,20.0,225.0,2024-05-03 11:02:33,39
2024-05-03 11:03:19,785,13.5,8.75,20.0,225.0,2024-05-03 11:02:33,1
2024-05-03 11:05:19,755,14.5,9.75,22.5,225.0,2024-05-03 11:07:33,3
2024-05-03 11:07:19,809,14.5,9.75,22.5,225.0,2024-05-03 11:07:33,75
2024-05-03 11:09:19,976,14.5,9.75,22.5,225.0,2024-05-03 11:07:33,170
2024-05-03 11:11:19,1113,15.0,10.5,22.5,202.5,2024-05-03 11:12:36,138
2024-05-03 11:13:19,1075,15.0,10.5,22.5,202.5,2024-05-03 11:12:36,0
2024-05-03 11:15:19,965,14.5,9.25,19.0,225.0,2024-05-03 11:17:36,6
2024-05-03 11:17:19,1086,14.5,9.25,19.0,225.0,2024-05-03 11:17:36,151
2024-05-03 11:19:19,1145,14.5,9.25,19.0,225.0,2024-05-03 11:17:36,64
2024-05-03 11:21:19,922,14.5,7.75,23.0,247.5,2024-05-03 11:22:39,0
2024-05-03 11:23:19,750,14.5,7.75,23.0,247.5,2024-05-03 11:22:39,0
2024-05-03 11:25:19,580,17.0,12.0,23.5,225.0,2024-05-03 11:27:39,1
2024-05-03 11:27:19,576,17.0,12.0,23.5,225.0,2024-05-03 11:27:39,59
2024-05-03 11:29:19,582,17.0,12.0,23.5,225.0,2024-05-03 11:27:39,22
2024-05-03 11:31:19,599,16.5,12.0,23.0,225.0,2024-05-03 11:32:42,30
2024-05-03 11:33:19,625,16.5,12.0,23.0,225.0,2024-05-03 11:32:42,36
2024-05-03 11:35:19,423,17.0,8.5,23.0,225.0,2024-05-03 11:37:42,1
2024-05-03 11:37:19,444,17.0,8.5,23.0,225.0,2024-05-03 11:37:42,24
2024-05-03 11:39:19,462,17.0,8.5,23.0,225.0,2024-05-03 11:37:42,30
2024-05-03 11:41:19,492,15.5,10.0,22.5,225.0,2024-05-03 11:42:45,51
2024-05-03 11:43:19,369,15.5,10.0,22.5,225.0,2024-05-03 11:42:45,1
2024-05-03 13:42:49,417,8.25,3.25,15.5,225.0,2024-05-03 13:43:21,64
2024-05-03 13:44:49,418,8.25,3.25,15.5,225.0,2024-05-03 13:43:21,16
2024-06-06 12:00:54,420,14.0,6.5,22.5,247.5,2024-06-06 12:01:31,5
2024-06-06 12:02:54,392,14.0,6.5,22.5,247.5,2024-06-06 12:01:31,1
2024-06-06 12:04:54,412,10.5,2.25,21.0,247.5,2024-06-06 12:06:31,22
2024-06-06 12:06:54,426,10.5,2.25,21.0,247.5,2024-06-06 12:06:31,16
2024-06-06 12:08:54,376,10.5,2.25,21.0,247.5,2024-06-06 12:06:31,1
2024-06-06 12:10:54,380,10.5,2.0,20.0,225.0,2024-06-06 12:11:34,25
2024-06-06 12:12:54,424,10.5,2.0,20.0,225.0,2024-06-06 12:11:34,46
2024-06-06 12:19:32,419,15.0,7.25,26.0,247.5,2024-06-06 12:21:37,0
2024-06-06 12:21:32,444,15.0,7.25,26.0,247.5,2024-06-06 12:21:37,58
2024-06-06 12:23:32,396,15.0,7.25,26.0,247.5,2024-06-06 12:21:37,0
2024-06-06 12:25:53,417,13.0,6.5,20.0,247.5,2024-06-06 12:26:37,21
2024-06-06 12:32:54,416,12.0,8.5,18.5,247.5,2024-06-06 12:31:41,7
2024-06-06 12:34:54,391,11.5,7.0,18.0,247.5,2024-06-06 12:36:41,2
2024-06-06 12:45:34,420,14.5,8.0,21.0,247.5,2024-06-06 12:46:44,32
2024-06-06 12:47:34,421,14.5,8.0,21.0,247.5,2024-06-06 12:46:44,18
2024-06-06 12:49:34,453,14.5,7.75,21.0,225.0,2024-06-06 12:51:47,60
2024-06-06 12:51:34,461,14.5,7.75,21.0,225.0,2024-06-06 12:51:47,38
2024-06-06 12:53:34,549,14.5,7.75,21.0,225.0,2024-06-06 12:51:47,88
2024-06-06 12:55:34,540,20.0,9.5,31.0,202.5,2024-06-06 12:56:47,21
2024-06-06 12:57:34,447,20.0,9.5,31.0,202.5,2024-06-06 12:56:47,0
2024-06-06 12:59:34,395,16.0,8.0,25.0,202.5,2024-06-06 13:01:49,2
2024-06-06 13:19:56,412,18.0,8.5,29.5,202.5,2024-06-06 13:21:56,19
2024-06-06 13:21:56,412,18.0,8.5,29.5,202.5,2024-06-06 13:21:56,19
2024-06-06 13:23:56,448,18.0,8.5,29.5,202.5,2024-06-06 13:21:56,56
2024-06-06 13:25:56,468,16.5,8.25,30.5,225.0,2024-06-06 13:26:56,27
2024-06-06 13:27:56,438,16.5,8.25,30.5,225.0,2024-06-06 13:26:56,2
2024-06-06 13:29:56,474,19.0,10.5,25.5,225.0,2024-06-06 13:31:58,38
2024-06-06 13:31:56,490,19.0,10.5,25.5,225.0,2024-06-06 13:31:58,78
2024-06-06 13:33:56,443,19.0,10.5,25.5,225.0,2024-06-06 13:31:58,7
2024-06-06 13:35:56,449,16.0,8.0,26.5,225.0,2024-06-06 13:36:58,20
2024-06-06 13:37:56,431,16.0,8.0,26.5,225.0,2024-06-06 13:36:58,10
2024-06-06 13:39:56,459,15.5,8.0,24.0,225.0,2024-06-06 13:42:02,34
2024-06-06 13:41:56,466,15.5,8.0,24.0,225.0,2024-06-06 13:42:02,16
2024-06-06 13:43:56,425,15.5,8.0,24.0,225.0,2024-06-06 13:42:02,14
2024-06-06 13:45:56,422,16.5,9.5,29.0,225.0,2024-06-06 13:47:02,14
2024-06-06 13:47:56,434,16.5,9.5,29.0,225.0,2024-06-06 13:47:02,16
2024-06-06 13:49:56,439,17.0,9.75,24.0,225.0,2024-06-06 13:52:05,32
2024-06-06 13:51:56,399,17.0,9.75,24.0,225.0,2024-06-06 13:52:05,5
2024-06-06 13:53:56,417,17.0,9.75,24.0,225.0,2024-06-06 13:52:05,20
2024-06-06 13:57:40,412,16.0,9.25,26.0,225.0,2024-06-06 13:57:05,0
2024-06-06 13:59:40,454,19.5,11.0,29.0,202.5,2024-06-06 14:02:08,45
2024-06-06 14:01:40,420,19.5,11.0,29.0,202.5,2024-06-06 14:02:08,0
2024-06-06 14:03:40,419,19.5,11.0,29.0,202.5,2024-06-06 14:02:08,11
2024-06-06 14:05:40,432,18.5,11.0,27.0,225.0,2024-06-06 14:07:08,18
2024-06-06 14:07:40,450,18.5,11.0,27.0,225.0,2024-06-06 14:07:08,18
2024-06-06 14:09:40,441,13.0,5.25,21.0,225.0,2024-06-06 14:12:11,3
2024-06-06 14:11:40,427,13.0,5.25,21.0,225.0,2024-06-06 14:12:11,5
2024-06-06 14:17:34,412,11.0,5.0,19.0,225.0,2024-06-06 14:17:11,0
2024-06-06 14:19:34,391,11.0,5.0,19.0,225.0,2024-06-06 14:17:11,4
2024-06-06 14:25:47,414,12.0,2.25,19.5,247.5,2024-06-06 14:27:14,24
2024-06-06 14:27:47,463,12.0,2.25,19.5,247.5,2024-06-06 14:27:14,51
2024-06-06 14:29:47,476,15.0,10.0,21.0,225.0,2024-06-06 14:32:16,21
2024-06-06 14:31:47,427,15.0,10.0,21.0,225.0,2024-06-06 14:32:16,0
2024-06-06 14:33:48,387,15.0,10.0,21.0,225.0,2024-06-06 14:32:16,1
2024-06-06 14:35:47,410,13.0,7.0,21.5,247.5,2024-06-06 14:37:16,25
2024-06-07 12:59:35,420,20.0,5.0,33.5,202.5,2024-06-07 12:59:04,9
2024-06-07 13:01:35,420,11.5,4.75,17.5,247.5,2024-06-07 13:04:04,19
2024-06-07 13:03:35,452,11.5,4.75,17.5,247.5,2024-06-07 13:04:04,39
2024-06-07 13:05:35,469,11.5,4.75,17.5,247.5,2024-06-07 13:04:04,35
2024-06-07 13:07:35,492,18.0,10.0,28.0,225.0,2024-06-07 13:09:06,42
2024-06-07 13:09:35,445,18.0,10.0,28.0,225.0,2024-06-07 13:09:06,0
2024-06-07 13:11:35,445,18.0,10.0,28.0,225.0,2024-06-07 13:09:06,5
2024-06-07 13:13:35,420,18.0,11.5,27.0,225.0,2024-06-07 13:14:06,9
2024-06-07 13:15:35,429,18.0,11.5,27.0,225.0,2024-06-07 13:14:06,15
2024-06-07 13:17:35,446,14.0,8.25,20.5,225.0,2024-06-07 13:19:09,19
2024-06-07 13:19:35,470,14.0,8.25,20.5,225.0,2024-06-07 13:19:09,27
2024-06-07 13:21:35,440,14.0,8.25,20.5,225.0,2024-06-07 13:19:09,0
2024-06-07 13:23:35,371,21.0,13.5,33.0,225.0,2024-06-07 13:24:09,4
2024-06-07 13:48:03,412,16.5,9.25,26.0,225.0,2024-06-07 13:49:19,42
2024-06-07 13:50:03,432,16.5,9.25,26.0,225.0,2024-06-07 13:49:19,31
2024-06-07 13:52:03,473,17.0,11.0,24.0,225.0,2024-06-07 13:54:19,51
2024-06-07 13:54:03,520,17.0,11.0,24.0,225.0,2024-06-07 13:54:19,56
2024-06-07 13:56:03,439,17.0,11.0,24.0,225.0,2024-06-07 13:54:19,0
2024-06-07 13:58:03,387,20.0,13.0,28.5,247.5,2024-06-07 13:59:22,5
2024-06-07 14:00:03,418,20.0,13.0,28.5,247.5,2024-06-07 13:59:22,31
2024-06-07 14:10:19,421,13.5,6.5,19.5,247.5,2024-06-07 14:09:25,6
2024-06-07 14:12:19,395,18.5,12.0,27.5,225.0,2024-06-07 14:14:25,0
2024-06-07 14:14:19,413,18.5,12.0,27.5,225.0,2024-06-07 14:14:25,24
2024-06-07 14:16:19,424,18.5,12.0,27.5,225.0,2024-06-07 14:14:25,15
2024-06-07 14:18:19,486,17.0,8.25,25.0,225.0,2024-06-07 14:19:28,64
2024-06-07 14:20:19,520,17.0,8.25,25.0,225.0,2024-06-07 14:19:28,37
2024-06-07 14:22:19,446,15.5,9.25,21.0,247.5,2024-06-07 14:24:28,13
2024-06-07 14:24:19,501,15.5,9.25,21.0,247.5,2024-06-07 14:24:28,55
2024-06-07 14:26:19,467,15.5,9.25,21.0,247.5,2024-06-07 14:24:28,0
2024-06-07 14:28:19,423,13.5,9.5,18.5,225.0,2024-06-07 14:29:31,6
2024-06-07 14:30:19,411,13.5,9.5,18.5,225.0,2024-06-07 14:29:31,18
2024-06-07 14:32:57,425,12.5,8.0,24.0,247.5,2024-06-07 14:34:31,15
2024-06-07 14:34:57,381,12.5,8.0,24.0,247.5,2024-06-07 14:34:31,0
2024-06-07 14:36:57,391,12.5,8.0,24.0,247.5,2024-06-07 14:34:31,14
2024-06-07 14:38:57,421,20.0,12.0,29.0,225.0,2024-06-07 14:39:34,33
2024-06-07 14:40:57,444,20.0,12.0,29.0,225.0,2024-06-07 14:39:34,43
2024-06-07 14:42:57,389,22.0,13.5,31.5,225.0,2024-06-07 14:44:34,0
2024-06-07 15:19:05,425,14.5,9.0,21.0,202.5,2024-06-07 15:19:46,54
2024-06-07 15:21:05,470,14.5,9.0,21.0,202.5,2024-06-07 15:19:46,55
2024-06-07 15:23:05,389,12.0,8.0,23.0,225.0,2024-06-07 15:24:46,8
2024-06-07 15:25:05,417,12.0,8.0,23.0,225.0,2024-06-07 15:24:46,29
2024-06-07 15:27:05,429,12.0,8.0,23.0,225.0,2024-06-07 15:24:46,20
2024-06-07 15:29:05,520,18.5,10.5,28.5,225.0,2024-06-07 15:30:37,93
2024-06-07 15:31:05,448,18.5,10.5,28.5,225.0,2024-06-07 15:30:37,13
2024-06-07 15:33:05,404,18.5,10.5,28.5,225.0,2024-06-07 15:30:37,0
2024-06-07 15:35:05,423,16.5,10.5,26.0,225.0,2024-06-07 15:35:37,27
2024-06-07 15:37:05,453,16.5,10.5,26.0,225.0,2024-06-07 15:35:37,33
2024-06-07 15:39:05,507,18.0,11.5,26.0,247.5,2024-06-07 15:40:40,58
2024-06-07 15:41:05,552,18.0,11.5,26.0,247.5,2024-06-07 15:40:40,51
2024-06-07 15:43:05,529,18.0,11.5,26.0,247.5,2024-06-07 15:40:40,4
2024-06-07 15:45:05,463,15.5,9.75,23.5,225.0,2024-06-07 15:45:40,0
2024-06-07 15:47:05,456,15.5,9.75,23.5,225.0,2024-06-07 15:45:40,26
2024-06-07 15:49:05,450,16.5,9.75,23.0,225.0,2024-06-07 15:50:43,12
2024-06-07 15:51:05,460,16.5,9.75,23.0,225.0,2024-06-07 15:50:43,20
2024-06-07 15:53:05,419,16.5,9.75,23.0,225.0,2024-06-07 15:50:43,0
2024-06-07 15:55:05,409,13.0,5.25,22.0,225.0,2024-06-07 15:55:43,19
2024-06-07 15:57:05,415,13.0,5.25,22.0,225.0,2024-06-07 15:55:43,21
2024-06-07 15:59:05,434,15.5,7.25,24.0,225.0,2024-06-07 16:00:47,21
2024-06-07 16:01:05,424,15.5,7.25,24.0,225.0,2024-06-07 16:00:47,4
2024-06-07 16:03:05,474,15.5,7.25,24.0,225.0,2024-06-07 16:00:47,51
2024-06-07 16:05:05,442,16.5,10.5,20.0,225.0,2024-06-07 16:05:47,6
2024-06-07 16:07:05,415,16.5,10.5,20.0,225.0,2024-06-07 16:05:47,1
2024-06-07 16:14:53,419,15.0,7.25,26.5,225.0,2024-06-07 16:15:49,8
2024-06-07 16:16:53,442,15.0,7.25,26.5,225.0,2024-06-07 16:15:49,29
2024-06-07 16:18:53,459,15.0,9.5,23.5,225.0,2024-06-07 16:20:52,27
2024-06-07 16:20:53,472,15.0,9.5,23.5,225.0,2024-06-07 16:20:52,39
2024-06-07 16:22:53,435,15.0,9.5,23.5,225.0,2024-06-07 16:20:52,0
2024-06-07 16:24:53,508,14.5,8.0,24.5,247.5,2024-06-07 16:25:52,75
2024-06-07 16:26:53,480,14.5,8.0,24.5,247.5,2024-06-07 16:25:52,0
2024-06-07 16:28:53,430,13.0,6.75,20.5,225.0,2024-06-07 16:30:55,2
2024-06-07 16:30:53,413,13.0,6.75,20.5,225.0,2024-06-07 16:30:55,13
2024-06-07 16:32:53,399,13.0,6.75,20.5,225.0,2024-06-07 16:30:55,13
2024-06-07 16:34:53,428,12.0,6.25,17.5,225.0,2024-06-07 16:35:55,32
2024-06-07 16:36:53,420,12.0,6.25,17.5,225.0,2024-06-07 16:35:55,7
2024-06-07 16:38:53,405,11.0,7.75,14.5,225.0,2024-06-07 16:40:58,6
2024-06-07 16:40:53,423,11.0,7.75,14.5,225.0,2024-06-07 16:40:58,21
2024-06-07 16:42:53,412,11.0,7.75,14.5,225.0,2024-06-07 16:40:58,6
2024-06-07 16:44:53,418,10.5,4.25,16.0,202.5,2024-06-07 16:45:58,8
2024-06-07 16:49:35,424,12.5,7.5,21.0,225.0,2024-06-07 16:51:02,7
2024-06-07 16:51:35,422,12.5,7.5,21.0,225.0,2024-06-07 16:51:02,16
2024-06-07 16:53:35,417,14.5,9.0,20.0,225.0,2024-06-07 16:56:02,17
2024-06-07 16:55:35,421,14.5,9.0,20.0,225.0,2024-06-07 16:56:02,27
2024-06-07 16:57:35,434,14.5,9.0,20.0,225.0,2024-06-07 16:56:02,23
2024-06-07 16:59:35,460,14.0,8.5,21.5,225.0,2024-06-07 17:01:04,26
2024-06-07 17:01:35,465,14.0,8.5,21.5,225.0,2024-06-07 17:01:04,13
2024-06-07 17:03:35,507,15.5,8.25,20.5,225.0,2024-06-07 17:06:04,45
2024-06-07 17:05:35,510,15.5,8.25,20.5,225.0,2024-06-07 17:06:04,40
2024-06-07 17:07:35,471,15.5,8.25,20.5,225.0,2024-06-07 17:06:04,23
2024-06-07 17:09:35,475,17.0,10.0,24.5,225.0,2024-06-07 17:11:07,13
2024-06-07 17:11:35,472,17.0,10.0,24.5,225.0,2024-06-07 17:11:07,7
2024-06-07 17:13:35,476,17.0,10.0,24.5,225.0,2024-06-07 17:11:07,18
2024-06-07 17:15:35,467,17.0,11.0,24.5,225.0,2024-06-07 17:16:07,16
2024-06-07 17:17:35,481,17.0,11.0,24.5,225.0,2024-06-07 17:16:07,17
2024-06-07 17:19:35,465,17.5,11.0,24.5,225.0,2024-06-07 17:21:11,17
2024-06-07 17:21:35,448,17.5,11.0,24.5,225.0,2024-06-07 17:21:11,14
2024-06-07 17:23:35,450,17.5,11.0,24.5,225.0,2024-06-07 17:21:11,23
2024-06-07 17:25:35,439,13.5,9.0,17.5,225.0,2024-06-07 17:26:11,2
2024-06-07 17:27:35,447,13.5,9.0,17.5,225.0,2024-06-07 17:26:11,18
2024-06-07 17:29:35,457,12.5,7.75,17.0,225.0,2024-06-07 17:31:13,19
2024-06-07 17:31:35,404,12.5,7.75,17.0,225.0,2024-06-07 17:31:13,1
2024-06-07 17:33:35,417,12.5,7.75,17.0,225.0,2024-06-07 17:31:13,20
2024-06-07 17:35:35,427,13.5,8.0,18.0,225.0,2024-06-07 17:36:13,20
2024-06-07 17:37:35,432,13.5,8.0,18.0,225.0,2024-06-07 17:36:13,12
2024-06-07 17:39:35,450,14.0,9.5,20.0,225.0,2024-06-07 17:41:17,21
2024-06-07 17:41:35,482,14.0,9.5,20.0,225.0,2024-06-07 17:41:17,35
2024-06-07 17:43:35,465,14.0,9.5,20.0,225.0,2024-06-07 17:41:17,0
2024-06-07 17:45:35,423,13.0,8.25,17.5,225.0,2024-06-07 17:46:17,4
2024-06-07 17:47:35,369,13.0,8.25,17.5,225.0,2024-06-07 17:46:17,1
2024-06-10 16:44:21,426,23.0,15.0,34.0,247.5,2024-06-10 16:43:35,57
2024-06-10 16:55:15,421,21.0,14.0,32.0,225.0,2024-06-10 16:53:38,2
2024-06-10 16:57:15,407,20.0,11.0,32.0,247.5,2024-06-10 16:58:38,7
2024-06-10 16:59:15,411,20.0,11.0,32.0,247.5,2024-06-10 16:58:38,21
2024-06-10 17:03:51,415,19.0,10.0,30.5,247.5,2024-06-10 17:03:42,18
2024-06-10 17:05:51,400,19.0,10.0,30.5,247.5,2024-06-10 17:03:42,0
2024-06-10 17:15:02,417,19.5,11.0,29.5,225.0,2024-06-10 17:13:45,18
2024-06-10 17:17:02,436,15.0,8.75,27.0,225.0,2024-06-10 17:18:45,30
2024-06-10 17:19:02,442,15.0,8.75,27.0,225.0,2024-06-10 17:18:45,24
2024-06-10 17:21:02,445,15.0,8.75,27.0,225.0,2024-06-10 17:18:45,15
2024-06-10 17:23:02,484,17.5,9.75,29.0,225.0,2024-06-10 17:23:48,40
2024-06-10 17:25:02,443,17.5,9.75,29.0,225.0,2024-06-10 17:23:48,0
2024-06-10 17:27:02,426,16.0,9.25,27.0,225.0,2024-06-10 17:28:48,0
2024-06-10 17:29:02,435,16.0,9.25,27.0,225.0,2024-06-10 17:28:48,14
2024-06-10 17:31:02,441,16.0,9.25,27.0,225.0,2024-06-10 17:28:48,29
2024-06-10 17:33:02,447,17.0,9.0,27.5,225.0,2024-06-10 17:33:50,14
2024-06-10 17:35:02,391,17.0,9.0,27.5,225.0,2024-06-10 17:33:50,0
2024-06-10 17:37:02,370,14.5,8.0,22.0,247.5,2024-06-10 17:38:50,3
2024-06-10 17:39:02,391,14.5,8.0,22.0,247.5,2024-06-10 17:38:50,21
2024-06-10 17:41:02,404,14.5,8.0,22.0,247.5,2024-06-10 17:38:50,13
2024-06-10 17:57:52,421,17.5,11.0,29.0,225.0,2024-06-10 17:58:57,45
