Time (UTC),Altitude,Wind Speed Avg (km/h),Wind Speed Min (km/h),Wind Speed Max (km/h),Wind Heading (degrees),Wind Ts,Score
2023-11-11 13:35:50,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:07,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:13,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:15,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:19,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:28,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:31,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:34,470,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:38,471,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:41,471,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:45,472,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:47,472,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:36:49,472,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:38:50,478,18.5,11.0,27.5,225.0,2023-11-11 13:37:11,0
2023-11-11 13:40:50,481,18.0,10.5,25.0,225.0,2023-11-11 13:42:11,0
2023-11-11 13:42:50,479,18.0,10.5,25.0,225.0,2023-11-11 13:42:11,0
2023-11-11 13:44:50,490,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:46:50,470,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:47:47,466,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:47:49,466,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:47:54,466,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:02,466,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:05,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:11,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:18,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:22,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:27,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:35,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:37,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:47,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 13:48:50,465,16.0,12.0,22.0,225.0,2023-11-11 13:47:15,0
2023-11-11 15:28:38,468,12.5,8.0,18.5,225.0,2023-11-11 15:27:45,0
2023-11-11 15:30:38,440,11.0,8.0,18.0,225.0,2023-11-11 15:32:45,0
2023-11-11 15:32:38,417,11.0,8.0,18.0,225.0,2023-11-11 15:32:45,0
2023-11-11 15:34:38,403,11.0,8.0,18.0,225.0,2023-11-11 15:32:45,0
2023-11-11 15:36:38,403,10.5,7.25,14.5,225.0,2023-11-11 15:37:48,0
2023-11-11 15:38:38,412,10.5,7.25,14.5,225.0,2023-11-11 15:37:48,0
2023-11-11 15:40:38,401,8.75,5.25,12.5,225.0,2023-11-11 15:42:48,0
2023-11-11 15:42:38,405,8.75,5.25,12.5,225.0,2023-11-11 15:42:48,0
2023-11-11 15:44:38,405,8.75,5.25,12.5,225.0,2023-11-11 15:42:48,0
2023-11-11 15:46:38,408,8.25,4.75,13.0,225.0,2023-11-11 15:47:51,0
2023-11-11 15:48:38,407,8.25,4.75,13.0,225.0,2023-11-11 15:47:51,0
2023-11-11 15:50:38,409,9.75,5.0,16.5,225.0,2023-11-11 15:52:51,0
2023-11-11 15:52:38,400,9.75,5.0,16.5,225.0,2023-11-11 15:52:51,0
2023-11-11 15:54:38,401,9.75,5.0,16.5,225.0,2023-11-11 15:52:51,0
2023-11-11 15:56:38,400,9.0,6.25,13.0,225.0,2023-11-11 15:57:54,0
2023-11-11 15:58:38,399,9.0,6.25,13.0,225.0,2023-11-11 15:57:54,0
2023-11-11 16:00:38,411,8.5,6.0,11.5,225.0,2023-11-11 16:02:54,0
2023-11-11 16:02:38,400,8.5,6.0,11.5,225.0,2023-11-11 16:02:54,0
2023-11-11 16:04:38,405,8.5,6.0,11.5,225.0,2023-11-11 16:02:54,0
2023-11-11 16:06:38,421,9.25,5.0,13.5,225.0,2023-11-11 16:07:57,0
2023-11-11 16:08:38,413,9.25,5.0,13.5,225.0,2023-11-11 16:07:57,0
2023-11-11 16:10:38,403,10.0,7.0,15.0,225.0,2023-11-11 16:12:57,0
2023-11-11 16:12:38,422,10.0,7.0,15.0,225.0,2023-11-11 16:12:57,0
2023-11-11 16:13:42,427,10.0,7.0,15.0,225.0,2023-11-11 16:12:57,0
2023-11-11 10:59:37,470,23.0,15.5,28.5,225.0,2023-11-11 11:01:20,1
2023-11-11 11:01:38,470,23.0,15.5,28.5,225.0,2023-11-11 11:01:20,0
2023-11-11 11:03:38,458,23.0,15.5,28.5,225.0,2023-11-11 11:01:20,0
2023-11-11 11:05:38,484,21.0,15.0,28.0,225.0,2023-11-11 11:06:23,0
2023-11-11 11:06:50,523,21.0,15.0,28.0,225.0,2023-11-11 11:06:23,1
2023-11-11 11:08:51,522,21.0,15.0,28.0,225.0,2023-11-11 11:06:23,0
2023-11-11 11:10:51,489,22.0,16.0,29.0,225.0,2023-11-11 11:11:23,0
2023-11-11 11:12:19,529,22.0,16.0,29.0,225.0,2023-11-11 11:11:23,1
2023-11-11 11:13:55,588,24.5,17.0,30.5,225.0,2023-11-11 11:16:25,1
2023-11-11 11:15:56,496,24.5,17.0,30.5,225.0,2023-11-11 11:16:25,0
2023-11-11 11:17:56,493,24.5,17.0,30.5,225.0,2023-11-11 11:16:25,0
2023-11-11 11:19:56,507,20.0,13.5,27.5,225.0,2023-11-11 11:21:25,0
2023-11-11 11:21:56,501,20.0,13.5,27.5,225.0,2023-11-11 11:21:25,0
2023-11-11 11:23:56,510,20.0,13.5,27.5,225.0,2023-11-11 11:21:25,0
2023-11-11 11:25:56,542,20.5,13.5,29.0,225.0,2023-11-11 11:26:32,0
2023-11-11 11:27:56,498,20.5,13.5,29.0,225.0,2023-11-11 11:26:32,0
2023-11-11 11:29:56,506,21.0,13.5,31.0,225.0,2023-11-11 11:31:32,0
2023-11-11 11:31:56,492,21.0,13.5,31.0,225.0,2023-11-11 11:31:32,0
2023-11-11 11:33:56,490,21.0,13.5,31.0,225.0,2023-11-11 11:31:32,0
2023-11-11 11:35:56,496,22.5,15.5,30.0,225.0,2023-11-11 11:36:35,0
2023-11-11 11:37:24,475,22.5,15.5,30.0,225.0,2023-11-11 11:36:35,0
2023-11-11 10:20:04,516,17.0,10.5,25.5,225.0,2023-11-11 10:21:08,1
2023-11-11 10:20:44,557,17.0,10.5,25.5,225.0,2023-11-11 10:21:08,1
2023-11-11 10:22:45,575,17.0,10.5,25.5,225.0,2023-11-11 10:21:08,0
2023-11-11 10:24:45,523,14.5,8.5,23.5,225.0,2023-11-11 10:26:11,0
2023-11-11 10:26:45,526,14.5,8.5,23.5,225.0,2023-11-11 10:26:11,0
2023-11-11 10:28:45,464,15.5,8.75,28.0,225.0,2023-11-11 10:31:11,0
2023-11-11 10:30:45,469,15.5,8.75,28.0,225.0,2023-11-11 10:31:11,0
2023-11-11 10:32:45,528,15.5,8.75,28.0,225.0,2023-11-11 10:31:11,0
2023-11-11 10:33:43,586,19.5,12.5,26.0,225.0,2023-11-11 10:36:13,1
2023-11-11 10:34:27,626,19.5,12.5,26.0,225.0,2023-11-11 10:36:13,1
2023-11-11 10:36:28,518,19.5,12.5,26.0,225.0,2023-11-11 10:36:13,0
2023-11-11 10:38:28,427,19.5,12.5,26.0,225.0,2023-11-11 10:36:13,0
2023-11-11 10:38:52,436,22.0,10.5,29.0,225.0,2023-11-11 10:41:13,0
2023-11-25 13:20:19,470,19.5,14.0,29.0,225.0,2023-11-25 13:19:13,0
2023-11-25 13:21:47,510,19.0,13.0,27.0,225.0,2023-11-25 13:24:15,1
2023-11-25 13:23:48,513,19.0,13.0,27.0,225.0,2023-11-25 13:24:15,0
2023-11-25 13:25:48,513,19.0,13.0,27.0,225.0,2023-11-25 13:24:15,0
2023-11-25 13:27:48,517,16.5,10.0,23.5,225.0,2023-11-25 13:29:15,0
2023-11-25 13:29:48,494,16.5,10.0,23.5,225.0,2023-11-25 13:29:15,0
2023-11-25 13:31:48,524,19.0,12.5,28.0,225.0,2023-11-25 13:34:18,0
2023-11-25 13:33:48,556,19.0,12.5,28.0,225.0,2023-11-25 13:34:18,0
2023-11-25 13:35:48,517,19.0,12.5,28.0,225.0,2023-11-25 13:34:18,0
2023-11-25 13:37:48,517,18.5,12.0,25.5,225.0,2023-11-25 13:39:18,0
2023-11-25 13:39:48,517,18.5,12.0,25.5,225.0,2023-11-25 13:39:18,0
2023-11-25 13:41:48,541,18.5,12.0,25.5,225.0,2023-11-25 13:39:18,0
2023-11-25 13:43:48,522,19.0,13.0,29.0,225.0,2023-11-25 13:44:22,0
2023-11-25 13:45:48,477,19.0,13.0,29.0,225.0,2023-11-25 13:44:22,0
2023-11-25 13:47:48,471,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:48:59,447,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:16,447,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:30,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:34,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:36,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:39,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:41,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:47,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:52,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:55,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:49:57,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:03,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:06,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:09,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:13,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:20,448,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:27,449,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-25 13:50:41,450,19.0,14.0,26.0,225.0,2023-11-25 13:49:22,0
2023-11-26 16:10:18,1787,8.25,4.75,13.0,202.5,2023-11-26 16:08:11,0
2023-11-26 16:12:18,1512,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:14:18,1147,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:13,978,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:15,978,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:20,978,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:23,978,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:26,977,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:28,977,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:33,976,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:36,975,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:38,975,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:43,974,8.0,5.0,13.5,202.5,2023-11-26 16:13:14,0
2023-11-26 16:15:50,972,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:15:52,972,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:15:55,972,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:16:05,974,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:16:10,974,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:16:13,974,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:16:17,974,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:16:21,974,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 16:16:25,975,6.5,3.75,11.5,202.5,2023-11-26 16:18:14,0
2023-11-26 12:35:47,484,16.5,10.5,24.0,225.0,2023-11-26 12:37:07,0
2023-11-26 12:46:22,464,16.5,9.75,23.0,202.5,2023-11-26 12:47:10,0
2023-11-26 12:48:01,502,16.5,9.75,23.0,202.5,2023-11-26 12:47:10,1
2023-11-26 12:50:02,484,17.0,10.0,23.0,202.5,2023-11-26 12:52:13,0
2023-11-26 12:52:02,507,17.0,10.0,23.0,202.5,2023-11-26 12:52:13,0
2023-11-26 12:54:02,481,17.0,10.0,23.0,202.5,2023-11-26 12:52:13,0
2023-11-26 12:56:02,472,20.5,13.5,26.5,202.5,2023-11-26 12:57:13,0
2023-11-26 12:58:02,507,20.5,13.5,26.5,202.5,2023-11-26 12:57:13,0
2023-11-26 13:00:02,453,17.5,12.5,22.0,225.0,2023-11-26 13:02:16,0
2023-11-26 13:02:02,453,17.5,12.5,22.0,225.0,2023-11-26 13:02:16,0
2023-11-26 13:04:02,468,17.5,12.5,22.0,225.0,2023-11-26 13:02:16,0
2023-11-26 13:06:02,491,16.5,11.5,21.5,202.5,2023-11-26 13:07:16,0
2023-11-26 13:08:02,464,16.5,11.5,21.5,202.5,2023-11-26 13:07:16,0
2023-11-26 13:10:02,478,18.0,11.0,25.5,225.0,2023-11-26 13:12:19,0
2023-11-26 13:12:02,470,18.0,11.0,25.5,225.0,2023-11-26 13:12:19,0
2023-11-26 13:14:02,502,18.0,11.0,25.5,225.0,2023-11-26 13:12:19,0
2023-11-26 13:16:02,524,18.0,11.5,28.0,225.0,2023-11-26 13:17:19,0
2023-11-26 13:18:02,517,18.0,11.5,28.0,225.0,2023-11-26 13:17:19,0
2023-11-26 13:20:02,422,18.0,8.75,26.5,202.5,2023-11-26 13:22:23,0
2023-11-26 13:22:02,428,18.0,8.75,26.5,202.5,2023-11-26 13:22:23,0
2023-11-26 13:24:02,453,18.0,8.75,26.5,202.5,2023-11-26 13:22:23,0
2023-11-26 13:26:02,457,22.0,16.0,27.5,202.5,2023-11-26 13:27:23,0
2023-11-26 13:28:02,465,22.0,16.0,27.5,202.5,2023-11-26 13:27:23,0
2023-11-26 13:29:37,468,22.0,16.0,27.5,202.5,2023-11-26 13:27:23,0
2023-12-20 09:55:33,470,14.0,10.5,18.0,225.0,2023-12-20 09:54:43,0
2023-12-20 09:57:33,466,14.5,10.0,19.0,225.0,2023-12-20 09:59:43,0
2023-12-20 09:59:33,467,14.5,10.0,19.0,225.0,2023-12-20 09:59:43,0
2023-12-20 10:00:37,471,14.5,10.0,19.0,225.0,2023-12-20 09:59:43,0
2023-12-20 10:03:22,468,12.5,7.5,17.5,225.0,2023-12-20 10:04:47,0
2023-12-20 10:05:22,470,12.5,7.5,17.5,225.0,2023-12-20 10:04:47,0
2023-12-20 10:07:21,456,13.0,10.5,16.0,225.0,2023-12-20 10:09:47,0
2023-12-20 10:19:52,469,13.0,9.75,19.0,225.0,2023-12-20 10:19:49,0
2023-12-20 10:21:52,494,13.0,9.75,19.0,225.0,2023-12-20 10:19:49,0
2023-12-20 10:23:52,494,15.0,10.5,19.5,225.0,2023-12-20 10:24:52,0
2023-12-20 10:25:52,482,15.0,10.5,19.5,225.0,2023-12-20 10:24:52,0
2023-12-20 10:27:52,480,15.5,10.5,20.0,225.0,2023-12-20 10:29:52,0
2023-12-20 10:29:52,479,15.5,10.5,20.0,225.0,2023-12-20 10:29:52,0
2023-12-20 10:31:52,481,15.5,10.5,20.0,225.0,2023-12-20 10:29:52,0
2023-12-20 10:33:52,473,13.5,10.0,18.0,225.0,2023-12-20 10:34:56,0
2023-12-20 10:35:52,461,13.5,10.0,18.0,225.0,2023-12-20 10:34:56,0
2023-12-20 10:36:12,462,13.5,10.0,18.0,225.0,2023-12-20 10:34:56,0
2023-12-20 10:41:34,472,14.0,9.75,18.0,225.0,2023-12-20 10:39:56,0
2023-12-20 10:43:34,461,14.0,9.25,18.5,225.0,2023-12-20 10:44:58,0
2023-12-20 10:45:34,473,14.0,9.25,18.5,225.0,2023-12-20 10:44:58,0
2023-12-20 10:45:54,476,14.0,9.25,18.5,225.0,2023-12-20 10:44:58,0
2023-12-20 10:59:36,467,16.0,10.5,21.5,225.0,2023-12-20 11:00:01,0
2023-12-20 11:01:36,470,16.0,10.5,21.5,225.0,2023-12-20 11:00:01,0
2023-12-20 11:03:36,457,14.0,9.5,20.5,225.0,2023-12-20 11:05:05,0
2023-12-20 11:04:10,457,14.0,9.5,20.5,225.0,2023-12-20 11:05:05,0
2023-12-20 12:56:48,464,11.0,7.25,14.0,247.5,2023-12-20 12:56:29,0
2023-12-20 12:57:36,437,11.0,7.25,14.0,247.5,2023-12-20 12:56:29,0
2023-12-26 11:13:49,470,17.5,11.5,24.0,225.0,2023-12-26 11:15:53,0
2023-12-26 11:15:49,486,17.5,11.5,24.0,225.0,2023-12-26 11:15:53,0
2023-12-26 11:17:49,489,17.5,11.5,24.0,225.0,2023-12-26 11:15:53,0
2023-12-26 11:19:49,497,17.0,9.0,21.5,225.0,2023-12-26 11:20:56,0
2023-12-26 11:21:49,483,17.0,9.0,21.5,225.0,2023-12-26 11:20:56,0
2023-12-26 11:23:34,459,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:00,467,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:21,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:23,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:27,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:31,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:38,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:44,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:24:53,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:02,465,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:12,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:20,466,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:37,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:49,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:51,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:25:54,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:00,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:04,468,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:08,468,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:10,468,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:12,468,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:31,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:34,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:41,468,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:26:58,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:28:45,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:28:50,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:28:53,469,18.5,12.0,24.0,225.0,2023-12-26 11:25:56,0
2023-12-26 11:28:55,469,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:29:03,469,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:29:05,469,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:29:07,469,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:29:16,469,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:31:17,497,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:33:17,493,16.0,10.0,20.0,225.0,2023-12-26 11:31:50,0
2023-12-26 11:34:24,532,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,1
2023-12-26 11:36:25,485,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:37:20,461,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:37:23,460,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:37:30,459,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:37:57,467,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:00,467,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:02,467,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:09,469,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:11,469,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:31,473,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:35,473,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:38:40,473,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 11:39:02,472,15.5,8.0,22.5,225.0,2023-12-26 11:36:50,0
2023-12-26 14:20:25,472,21.0,14.0,28.5,225.0,2023-12-26 14:22:41,0
2023-12-26 14:22:25,496,21.0,14.0,28.5,225.0,2023-12-26 14:22:41,0
2023-12-26 14:24:25,502,21.0,14.0,28.5,225.0,2023-12-26 14:22:41,0
2023-12-26 14:26:25,482,22.0,16.0,29.5,225.0,2023-12-26 14:27:41,0
2023-12-26 14:28:25,499,22.0,16.0,29.5,225.0,2023-12-26 14:27:41,0
2023-12-26 14:30:25,514,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:00,469,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:04,469,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:06,469,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:08,469,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:20,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:26,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:28,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:30,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:32,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:35,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:37,468,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:39,467,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:43,467,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:45,467,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:47,466,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:51,466,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:54,466,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:32:57,465,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:33:02,465,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:33:04,465,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 14:33:07,465,21.0,16.0,26.5,225.0,2023-12-26 14:32:44,0
2023-12-26 13:36:27,460,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:36:36,461,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:36:38,461,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:36:50,463,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:37:27,468,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:37:30,468,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:38:40,462,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:38:43,462,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:38:47,462,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:39:53,468,16.5,12.5,22.0,225.0,2023-12-26 13:37:26,0
2023-12-26 13:41:11,472,15.5,11.5,23.5,225.0,2023-12-26 13:42:29,0
2023-12-26 13:41:19,473,15.5,11.5,23.5,225.0,2023-12-26 13:42:29,0
2023-12-26 13:41:33,472,15.5,11.5,23.5,225.0,2023-12-26 13:42:29,0
2023-12-26 13:43:34,492,15.5,11.5,23.5,225.0,2023-12-26 13:42:29,0
2023-12-26 13:45:34,498,20.5,14.5,29.0,225.0,2023-12-26 13:47:29,0
2023-12-26 13:47:34,476,20.5,14.5,29.0,225.0,2023-12-26 13:47:29,0
2023-12-26 13:49:34,466,20.5,14.5,29.0,225.0,2023-12-26 13:47:29,0
2023-12-26 13:50:25,451,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:27,451,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:30,451,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:33,450,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:35,450,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:38,450,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:42,450,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:46,450,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
2023-12-26 13:50:49,450,19.0,14.0,23.0,225.0,2023-12-26 13:52:32,0
